source_dataset,source_split,source_row_id,text,anger,disgust,fear,joy,sadness,surprise,emonoba_disgust_assumption,f5_eligible,original_love,original_class,original_contempt,original_enjoyment,domain,topic
UBMEC,NONE,2641,ইতোমধ্যেই বাজারে রোপা আমনে মৌসুমের ধান ওঠা শুরু করেছে  এসব কাঁচা ধানই বাজারে প্রতিমণ শ থেকে  হাজার টাকার ওপরে বিক্রি হচ্ছে  ধানের এমন দাম তাদের মতো কৃষকদের ব্যাপক আশাবাদী করে তুলেছে বলে মন্তব্য এসব কৃষকদের ,0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2642,ইনশাআল্লাহ মিথ্যায় নোবেল পাওয়ার উপযুক্ত ,0,1,0,0,0,0,False,False,,disgust,,,,
UBMEC,NONE,2643,ইনাদের শুয়োরের বাচ্চা বলা হইলে শুয়োরের মত বুদ্ধিমান এবং নিরীহ প্রাণীর জন্য অপমান হয়  ব্যাকটেরিয়া বা গুয়ের পোকা বলা হইলে ব্যাকটেরিয়া এবং গুয়ের পোকাদের এবং গুয়েরও অপমান হয় ,0,1,0,0,0,0,False,False,,disgust,,,,
UBMEC,NONE,2644,ইনি যে এত বড় ব্যক্তিত্ব  অর্থনীতির বর্তমান দিকপালদের একজন  এটা পুরো সেমেস্টারে তাঁর পাশের সীটে বসে ক্লাস করেও বুঝতে পারিনি জানিও নি যে অমর্ত্য সেনের সাথে সাথে আরেকজন নোবেল বিজয়ী একই ক্লাসে আমাদের পড়াচ্ছেন  কেউ জানানোর প্রয়োজনও বোধ করেনি ,0,0,0,0,0,1,False,False,,surprise,,,,
UBMEC,NONE,2645,"ইন্টারনেট না থাকলে কিভাবে জান্তাম যে দুনিয়াতে কোনায় কোনায় এইরকম মাল আই মিন জিনিশ থুক্কু  প্রাণী আছে   

এইগুলার ভুলেও বিয়ে হয়ে গেলে এইগুলোর ছেলেপুলে যখন দেখবে তখন কি হবে তা চিন্তা করতে করতে আমি শেষ  ",0,1,0,0,0,0,False,False,,disgust,,,,
UBMEC,NONE,2646,ইন্ডিয়া হারাতে পোলাপান যেই খুশী হইছে  বাংলাদেশ জিতলেও এতো খুশী হয় না,0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2647,ইন্দু নদী পার হওয়ার সময়েই মেসিডন বাহিনীর মধ্যে আবারো বিরক্তিভাব দেখা যেতে শুরু করে ,0,1,0,0,0,0,False,False,,disgust,,,,
UBMEC,NONE,2648,ইন্দোর টেস্ট তিন দিনও খেলতে পারেনি বাংলাদেশ  মুমিনুল হকের দল হেরেছে ইনিংস ও  রানে  ভারতীয় দলও আশা করেনি এই টেস্ট শেষ হয়ে যাবে তিন দিনেই ,0,0,0,0,1,0,False,False,,sadness,,,,
UBMEC,NONE,2649,ইফতেখার ফাহমি চোরের আইডির লিংক কারো কাছে আছে আমি অন্রক খুজে পাচ্ছিনা  কুত্তাটারে যদি পাই  ,1,0,0,0,0,0,False,False,,anger,,,,
UBMEC,NONE,2650,ইভ টিজিংয়ের প্রতিবাদ করায় বগুড়ায় বখাটেদের হামলার শিকার হন ঝাঁজর পঞ্চশক্তি উচ্চবিদ্যালয়ের সভাপতি নজরুল ইসলাম হামলার প্রতিবাদে এবং বখাটেদের বিচারের দাবিতে আজ সোমবার বগুড়ার শেরপুর উপজেলার ঝাঁজর সড়কে মানববন্ধন করেছে বিদ্যালয়ের শিক্ষক শিক্ষার্থীরা ছবি সবুজ চৌধুরী আসামি তুফানেরা প্রভাবশালী তাঁদের টাকা আছে ক্ষমতা আছে কারাগারে বসেও তাঁরা থেমে নেই তাঁরা এতই ভয়ংকর যে তাঁদের বিরুদ্ধে কথা বলার সাহস পর্যন্ত পাচ্ছেন না সাক্ষীরা,0,1,0,0,0,0,False,False,,disgust,,,,
UBMEC,NONE,2651,ইভলিন    ইভলিন তুমি কোথায়    আতঙ্কগ্রস্ত হয়ে মনন ইভলিন কে ডাকতে থাকল  ,0,0,1,0,0,0,False,False,,fear,,,,
UBMEC,NONE,2652,ইয়াসির আজমান আরও বলেন  তাঁদের দিনে প্রায়  হাজার নতুন সিম দরকার  হাতে থাকা সিম ফুরিয়ে যাওয়ার পর প্রায় চার লাখ খুচরা বিক্রেতার কাছে থাকা সিম বিক্রি হবে  সিমের দাম বেড়ে যেতে পারে  সব মিলিয়ে একটা খারাপ পরিস্থিতি আসছে ,0,1,0,0,0,0,False,False,,disgust,,,,
UBMEC,NONE,2653,ইয়েমেনে একটি সামরিক প্রশিক্ষণ শিবিরে ক্ষেপণাস্ত্র হামলায় কমপক্ষে  সেনার মৃত্যু হয়েছে  শনিবার দেশটির কেন্দ্রীয় প্রদেশ মারিবে এ ঘটনা ঘটে  এই হামলায় অনেকে আহত হয়েছে ,1,0,0,0,0,0,False,False,,anger,,,,
UBMEC,NONE,2654,ইরাকে গত কয়েকদিনে সরকারবিরোধী বিক্ষোভে নিহতের সংখ্যা বেড়ে  জনে দাঁড়িয়েছে  এর মধ্যে শুধু গতকালই রাজধানী বাগদাদের উত্তরাঞ্চলে  জন নিহত হয়েছে  পুলিশ এবং চিকিত্সাকর্মীরা এ খবর জানিয়েছেন  এদিকে দেশটিতে গত এক সপ্তাহের এ বিক্ষোভে বহু লোক হতাহত হওয়ায় অবিলম্বে এ প্রাণহানি বন্ধের আহবান জানিয়েছে জাতিসংঘ ,0,1,0,0,0,0,False,False,,disgust,,,,
UBMEC,NONE,2655,ইরান  কোম  রাজ্যে যেখানে মাজারের সেন্টার সেখানে ট্রেঞ্চ খুড়ছে মেশিন দিয়ে  লম্বা গর্ত  সারিতে সারিতে লাশ দাফন করবে ,0,0,0,0,1,0,False,False,,sadness,,,,
UBMEC,NONE,2656,ইরান নিজেদের ক্ষেপণাস্ত্রের আঘাতে ইউক্রেনের যাত্রীবাহী উড়োজাহাজ বিধ্বস্ত হওয়ায় কথা স্বীকার করার পর দেশটিতে বিক্ষোভ শুরু হয়েছে  এ ঘটনায় দায়িত্বশীল ব্যক্তিদের বিরুদ্ধে ক্ষোভ ঝাড়তে হাজারো শিক্ষার্থী তেহরানের রাস্তায় নেমে এসেছে,1,0,0,0,0,0,False,False,,anger,,,,
UBMEC,NONE,2657,ইরানি জেনারেল কাশেম সোলাইমানির হত্যাকে কেন্দ্র করে যুক্তরাষ্ট্রের সঙ্গে টান টান উত্তেজনার  দিন পর সংঘাত এড়ানোর পক্ষে আভাস দিয়েছে ইরান,0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2658,ইরানের ক্ষেপণাস্ত্রের হামলায় কয়েক ঘণ্টা পুরো বিচ্ছিন্ন হয়ে পড়েছিল ইরাকে অবস্থিত মার্কিন বিমান ঘাঁটি  উচ্চক্ষমতাসম্পন্ন যোগাযোগব্যবস্থা বিচ্ছিন্ন হয়ে সেনারা আকাশে তাদের শক্তিশালী নজরদারির নিয়ন্ত্রণ হারায়  যেন কয়েক ঘণ্টার জন্য অন্ধ হয়ে যায় তারা ,0,0,1,0,0,0,False,False,,fear,,,,
