source_dataset,source_split,source_row_id,included,exclusion_reason,harmonization_rule,original_labels,harmonized_labels,text_snippet
EmoNoBa,Val,11159,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,তুই একটা কিনে নে এই বিমান। 
EmoNoBa,Val,9699,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,জ্বরে পড়া রোগীর মতন 
EmoNoBa,Val,21453,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,কেমন একটা অতৃপ্তি দিয়ে সমাপ্তি ঘটল...এমন নাটকের ২য় অধ্যায় কাম্য...তবে শেষ দৃশ্
EmoNoBa,Val,17119,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,এদের জুতা মারুন 
EmoNoBa,Val,10385,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,একদম ঠিক কথা 
EmoNoBa,Val,26319,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,ভালোবাসা আবাদের জায়গা। এই স্বপ্নই বিপথগামী করছে 
EmoNoBa,Val,16959,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,মাদ্রাসার ছাত্রদের খেংন সবচেয়ে বেশি তাদের শুযুক দেওয়া বেশি বেশি দরকার 
EmoNoBa,Val,16554,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আপনি সত্যিই মহান 😍 
EmoNoBa,Val,27579,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,বাইঞ্চুদ ম্যাচ রেফারী টসে জিতছে বাংলাদেশ সে বলে উইন্ডিজ শালা সবকয়টা চোরের দল। 
EmoNoBa,Val,2050,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আলহামদুলিল্লাহ বুজার জন্য 
EmoNoBa,Val,24893,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ভাইয়া আমার একটা লাগবে। 
EmoNoBa,Val,1114,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,হা হা হা😁😁😃😃😃সেই মজার একটা নাটক 
EmoNoBa,Val,25144,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,অমি আর পলাশকে ধন্যবাদ বস্তির ক্যারেক্টার করে পরিহার করে নাটকে সুস্থ পরিবেশ আনার 
EmoNoBa,Val,12594,False,LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,Love=1 Joy=0 Surprise=0 Anger=0 Sadness=0 Fear=0,EXCLUDED,"নিশো বস তোমার তুলনা,,তুমি নিজেই,, "
EmoNoBa,Val,6180,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,সেই হ্যাপি এখন ফেসবুকে অনেক ধার্মিক।অনেক বড় ব্যবসায়ী। এক মাদ্রাসার মুহতামিমকে বি
EmoNoBa,Val,14922,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,তবে হাশিম আমলা কখনোই বিরক্ত হন না। টেন স্পোর্টসের ধারাভাষ্যকার ও অস্ট্রেলিয়ার স
EmoNoBa,Val,18547,False,LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,Love=1 Joy=0 Surprise=0 Anger=0 Sadness=0 Fear=0,EXCLUDED,আমি তোমাকে অনেক ভালো বাসি 
EmoNoBa,Val,15276,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,সাপ আগেই পেয়েছি কিন্তু বিরাল পারিনি 
EmoNoBa,Val,15994,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ভিডিওটা আরো বড় হলে মন্দ হতো না 
EmoNoBa,Val,25305,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,বালমান অায়মান সব সালারা এক গোয়ালের গরু 
EmoNoBa,Val,15550,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,পৃথীবিকে উলজ্ঞ করে দিচ্ছে সেটার কোনো খবর নাই 
EmoNoBa,Val,19968,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,অস্থির ভাললাগার গান।এই মন কাকে দিব?? আমি আছি দিশেহারায় 
EmoNoBa,Val,11050,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,সৌম্য সরকার এর সট গুলোতে কিছু ভুল হয়েছে কিন্তু মোসাদ্দেক এর সট গুলো পারফেক্ট 
EmoNoBa,Val,15187,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,বেচালার কই এক কথায় দারুন কাবিলা ভাই বেচালার কই 
EmoNoBa,Val,6302,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,"আসলে ভাই তুমি বড় আবাল,,, আবার ব্যাট কাও "
EmoNoBa,Val,11392,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,"পুরাই মাথা নষ্ট একটা নাটক,,,,ভালো লাগছে,,,,প্রাট টু চাই "
EmoNoBa,Val,16612,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,কারো কষ্টকে মনের গভীর থেকে বুঝতে শিখেছি 
EmoNoBa,Val,13494,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=1 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=0 surprise=1,তা পুরোপুরি হলিউডের সিনেমার অ্যারেঞ্জম্যান্টে করা হচ্ছে । যে শূটিং দেখলে 
EmoNoBa,Val,18360,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,বাটফার শালা খয়রাতের বংশদর চিটিংবাজির আর জায়গা পাওনি 
EmoNoBa,Val,2057,True,,DIRECT+DISGUST-D,Love=1 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,রানার হাসিটা অনেক সুইট।❤❤ 
EmoNoBa,Val,18823,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আগের টাই বেস্ট লাগে 
EmoNoBa,Val,24181,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=1 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=0 surprise=1,এক ম্যাচ ভালো খেলেই আফিফ ঢেলে দিয়েছে!!! 
EmoNoBa,Val,10756,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,"তানজিন টিসার, সানগ্লাসে কিন্তু সবাইকে দেখা গেছে "
EmoNoBa,Val,8330,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,পাই না তো 
EmoNoBa,Val,10843,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=1 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=1,বুজলাম বাইয়া!! আপনার যুয়েল বাইয়া 
EmoNoBa,Val,11334,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,এ কুকুরের বাচ্চা 
EmoNoBa,Val,20828,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,এরা শুধু শুধু লেখাপড়া নিয়া অস্থির !চাকরি দেবার বেলায় ঠনঠনা।।কতো এপ্লাস পাস দিয়া 
EmoNoBa,Val,21128,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,যত চুরি ভারতের 
EmoNoBa,Val,9784,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,অসাধারণ একটা নাটক। 
EmoNoBa,Val,13237,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,তোরে ভুলিব কেমনে? আমার মাঝে আমরা দু-জন এক দেহ এক মন বয়ে বেড়াই দিবাযামী সংগোপনে
EmoNoBa,Val,14996,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,দেহ দিলা মনটা দিলানা 
EmoNoBa,Val,22616,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,"ভাই, যশোরে কবে আসবেন ? আমি আপনার জন্য অপেক্ষায় থাকলাম  "
EmoNoBa,Val,18432,False,LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,Love=1 Joy=0 Surprise=0 Anger=0 Sadness=0 Fear=0,EXCLUDED,আমি নিসু আর মেহজাবীন এর প্রেমে পড়ে গেছি গো😍😍 
EmoNoBa,Val,15371,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,বাকিরা কোথায় তোমরা কেনো আসো না এখন।।। 
EmoNoBa,Val,27495,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,শালা পল্টি 😡 
EmoNoBa,Val,1337,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,এগুলো কেন বলছি। আসলে এর কারণ 
EmoNoBa,Val,10188,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,কম দামি অ্যাক্ট্রেস হলে যা হয় যোগ্যতা যতটুকু নোংরামি ততটুকু হয় ও যে একটা কমদাম
EmoNoBa,Val,18307,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আসরাফুলকে চাই চাই 
EmoNoBa,Val,25386,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,কেপটেনছি আকবর আলী কে দেওয়া হোক। 
EmoNoBa,Val,19830,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,মেয়েরা ক্রাশ খেলে সে ব্যাপারটা সরাসরি কখনো কোন ছেলেকে জানাতে পারে না.... মেয়েটি 
EmoNoBa,Val,784,False,LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,Love=1 Joy=0 Surprise=0 Anger=0 Sadness=0 Fear=0,EXCLUDED,অনেক শুভকামনা তোমার জন্য মুনতাহা  
EmoNoBa,Val,14423,False,LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,Love=1 Joy=0 Surprise=0 Anger=0 Sadness=0 Fear=0,EXCLUDED,চোখ টিপ দেখে ফিদা হয়ে গেলাম 
EmoNoBa,Val,11056,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,"আমি শিওর তোমার বাড়ি ঢাকায় না ভাই, ১৯৭১ এর ঢাকা আর বর্তমানের ঢাকা এক নাকি? এখানে "
EmoNoBa,Val,16527,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,পাপনের পুটকিতে গোলাপি বল ভরে দেওয়া হোক 
EmoNoBa,Val,18981,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,আবার কল্লা লাগবে তো 
EmoNoBa,Val,19143,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,সাকিব আল হাসান থাকবে না নিষিদ্ধ এক বছরের জন্য 
EmoNoBa,Val,13993,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ভিডিও দেখার আগেই লাইক দিলাম....এখন দেখা শুরু করলাম 
EmoNoBa,Val,2127,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,আম্পায়ার খানকির পোলায় যে সাব্বির কে আউট দিলো সেটা কি চোখ দিয়ে দেখেনাই। সব মাদারচ
EmoNoBa,Val,24312,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,সুন্দর একটা গান 
EmoNoBa,Val,9175,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আরে রোকিয়া তো আমাগো রুমকিয়া 
EmoNoBa,Val,18577,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,অনেক ভাল লাগছে ভাই 
EmoNoBa,Val,22180,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আসুন আমরা সবাই পাঁচ ওয়াক্ত নামাজ পড়ি! 
EmoNoBa,Val,3379,True,,DIRECT+DISGUST-D,Love=1 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,গাজীপুর বাঘের বাজার সাফারি পার্কের আসবেন অনেক ভালো জায়গা 
EmoNoBa,Val,11934,False,LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,Love=1 Joy=0 Surprise=0 Anger=0 Sadness=0 Fear=0,EXCLUDED,প্রজাপতির মতো ছবি পাঠানো যেন বিশ্বাসের ছড়াছড়ি । হাজার বার হয়তো বলা হয় ভালোবাসি 
EmoNoBa,Val,24007,False,LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,Love=1 Joy=0 Surprise=0 Anger=0 Sadness=0 Fear=0,EXCLUDED,তোমারে হাজারো ছেলাম তৌহিদ আফ্রিদি 
EmoNoBa,Val,2093,True,,DIRECT+DISGUST-D,Love=1 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,চমক ভাই দেখা হবে💝💝💝 
EmoNoBa,Val,12584,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,হা হা হা কিছু কিছু বাঙালি যে কত বড় মাদার ছোদ খানকি মাগির পোলারা 
EmoNoBa,Val,1099,False,LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,Love=1 Joy=0 Surprise=0 Anger=0 Sadness=0 Fear=0,EXCLUDED,ভালবাসি.. ধরো যুদ্ধের দামামা বাজছে ঘরে ঘরে 
EmoNoBa,Val,13611,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,সে আমাদের নোয়াখালীর ছায়ানী ইউনিউনের ছেলে 
EmoNoBa,Val,10642,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,সবকটাই বন্ধ।অনেক চেষ্টা চালিয়ে জানতে পারে মরিয়মের বিয়ে হয়ে গেছে।হতাশায় 
EmoNoBa,Val,4870,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,ভাই পাবনা মেন্টালে আসো । এইখানে আসলেই তোমার ড্যাবগিরি ছুটে যাবিনি  
EmoNoBa,Val,2270,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,ভাই রিপ্লাই দেন না কেন 
