source_dataset,source_split,source_row_id,text,anger,disgust,fear,joy,sadness,surprise,emonoba_disgust_assumption,f5_eligible,original_love,original_class,original_contempt,original_enjoyment,domain,topic,sample_id,processed_text
UBMEC,NONE,10828,তদ্রুপ তাকে আইন বহির্ভুতভাবে হত্যাকরা কোন ধার্মিক লোকের কাজ হতে পারে না !!,0,0,1,0,0,0,False,False,,fear,,,,,UBM-10828-78c312ca,তদ্রুপ তাকে আইন বহির্ভুতভাবে হত্যাকরা কোন ধার্মিক লোকের কাজ হতে পারে না !!
UBMEC,NONE,10829,ওটা আপনার লোকেরাই করছে।,1,0,0,0,0,0,False,False,,anger,,,,,UBM-10829-4d5b410b,ওটা আপনার লোকেরাই করছে।
UBMEC,NONE,10830,ইসলাম ছাড়া মানবতা হয়না।,0,0,1,0,0,0,False,False,,fear,,,,,UBM-10830-27d000c3,ইসলাম ছাড়া মানবতা হয়না।
UBMEC,NONE,10831,ধর্ম বিদ্বেষ নাস্তিকতা নয় বরং আরেক ধরনের উগ্র সাম্প্রদায়িকতা।,0,1,0,0,0,0,False,False,,disgust,,,,,UBM-10831-5bb0f384,ধর্ম বিদ্বেষ নাস্তিকতা নয় বরং আরেক ধরনের উগ্র সাম্প্রদায়িকতা।
UBMEC,NONE,10832,সাহসী বক্ত‌ব্যের জন্য আপনা‌কে লা‌খো সালাম,0,0,0,1,0,0,False,False,,joy,,,,,UBM-10832-0360df18,সাহসী বক্তব্যের জন্য আপনাকে লাখো সালাম
UBMEC,NONE,10833,অবশেষে লাইনে আইলেন ভাইয়া,0,0,0,1,0,0,False,False,,joy,,,,,UBM-10833-8d46f3cc,অবশেষে লাইনে আইলেন ভাইয়া
UBMEC,NONE,10834,"মেয়েটা হিজাব পরেও কেন ধর্ষণের স্বীকার হলো? অতএব, হিজাব করার দরকার নাই! . : আচ্ছা! ফেডারেল রিজার্ভে সাইবার সিকিউরিটি থাকার পরেও ৮০০ কোটি টাকা চুরি হলো। অতএব, সাইবার সিকিউরিটির দরকার নাই। আপনারা কি বলেন? বি.দ্র. এখন পর্যন্ত যেসব হিজাবী বোন ধর্ষনের শিকার হয়েছে তারা কেউ-ই শরয়ী হিজাব পরতোনা। সুতরাং হিজাবের দোষ ধরে শাক দিয়ে মাছ ঢাকার ব্যর্থ চেষ্টা করবেন না।",0,0,0,0,1,0,False,False,,sadness,,,,,UBM-10834-3bbe2d9e,"মেয়েটা হিজাব পরেও কেন ধর্ষণের স্বীকার হলো? অতএব, হিজাব করার দরকার নাই! . : আচ্ছা! ফেডারেল রিজার্ভে সাইবার সিকিউরিটি থাকার পরেও ৮০০ কোটি টাকা চুরি হলো। অতএব, সাইবার সিকিউরিটির দরকার নাই। আপনারা কি বলেন? বি.দ্র. এখন পর্যন্ত যেসব হিজাবী বোন ধর্ষনের শিকার হয়েছে তারা কেউ-ই শরয়ী হিজাব পরতোনা। সুতরাং হিজাবের দোষ ধরে শাক দিয়ে মাছ ঢাকার ব্যর্থ চেষ্টা করবেন না।"
UBMEC,NONE,10835,যার বিরুদ্ধে নিজে বললে তা তো নিজেই করেন,1,0,0,0,0,0,False,False,,anger,,,,,UBM-10835-20315936,যার বিরুদ্ধে নিজে বললে তা তো নিজেই করেন
UBMEC,NONE,10836,একদম ঠিক কথা এরা মানুুষরুপে অন্য জীব,1,0,0,0,0,0,False,False,,anger,,,,,UBM-10836-b4708487,একদম ঠিক কথা এরা মানুষরুপে অন্য জীব
UBMEC,NONE,10837,ঠিক কথা বলেছেন আপনাকে ধন্যবাদ,0,0,0,1,0,0,False,False,,joy,,,,,UBM-10837-1cf1e937,ঠিক কথা বলেছেন আপনাকে ধন্যবাদ
UBMEC,NONE,10838,"সহমত""""",0,0,0,1,0,0,False,False,,joy,,,,,UBM-10838-e9345a12,"সহমত"""""
UBMEC,NONE,10839,"মাদারচোদ, ভাল সাজচ.",1,0,0,0,0,0,False,False,,anger,,,,,UBM-10839-a6dc2e9e,"মাদারচোদ, ভাল সাজচ."
UBMEC,NONE,10840,ভাল হোন,1,0,0,0,0,0,False,False,,anger,,,,,UBM-10840-b1a40777,ভাল হোন
UBMEC,NONE,10841,ভাই লাষ্ট বেশ কটা স্ট্যাটাস বেটার লেগেছে। অনুধাবন থেকে পরিবর্তনের একটা আভাস।,0,0,0,1,0,0,False,False,,joy,,,,,UBM-10841-35c5acdc,ভাই লাষ্ট বেশ কটা স্ট্যাটাস বেটার লেগেছে। অনুধাবন থেকে পরিবর্তনের একটা আভাস।
UBMEC,NONE,10842,শতাব্দীর শ্রেষ্ঠ শুওরের বাচ্চা ........,1,0,0,0,0,0,False,False,,anger,,,,,UBM-10842-fd89ddc4,শতাব্দীর শ্রেষ্ঠ শুওরের বাচ্চা ..
UBMEC,NONE,10843,মেসেজ ব্লকটা আর খুললে না ?,0,0,0,0,1,0,False,False,,sadness,,,,,UBM-10843-c7cebb87,মেসেজ ব্লকটা আর খুললে না ?
UBMEC,NONE,10845,"সুনির্দিষ্ট কোনো জাতি-গোষ্ঠী-ধর্ম-বর্ণ-লিঙ্গের প্রতি সচেতনভাবে বিদ্বেষ ছড়ানো কোনোভাবেই মুক্তচিন্তা কিংবা মুক্তবুদ্ধির চর্চা হতে পারে না। একইভাবে যারা শুধুমাত্র নিজেদের হীন উদ্দেশ্য সাধনের জন্য সম্পূর্ণ যুক্তিহীনভাবে সমাজের বৃহৎ জনগোষ্ঠীকে অকল্যাণ ও বিশৃঙ্খলার মুখে ঠেলে দেন, তারা কোনোভাবেই মুক্তচিন্তক কিংবা মানবতাবাদী হতে পারেন না। -- Dr.Imran H Sarker",0,0,1,0,0,0,False,False,,fear,,,,,UBM-10845-706f5338,"সুনির্দিষ্ট কোনো জাতি-গোষ্ঠী-ধর্ম-বর্ণ-লিঙ্গের প্রতি সচেতনভাবে বিদ্বেষ ছড়ানো কোনোভাবেই মুক্তচিন্তা কিংবা মুক্তবুদ্ধির চর্চা হতে পারে না। একইভাবে যারা শুধুমাত্র নিজেদের হীন উদ্দেশ্য সাধনের জন্য সম্পূর্ণ যুক্তিহীনভাবে সমাজের বৃহৎ জনগোষ্ঠীকে অকল্যাণ ও বিশৃঙ্খলার মুখে ঠেলে দেন, তারা কোনোভাবেই মুক্তচিন্তক কিংবা মানবতাবাদী হতে পারেন না। -- . H Sarker"
UBMEC,NONE,10846,অনেক পরে হলেও বুজলেন। ধন্যবাদ :),0,0,0,1,0,0,False,False,,joy,,,,,UBM-10846-de7c72fc,অনেক পরে হলেও বুজলেন। ধন্যবাদ :)
UBMEC,NONE,10847,ব্যপক বিনুদন পাইলাম... :v,0,0,0,1,0,0,False,False,,joy,,,,,UBM-10847-423155d0,ব্যপক বিনুদন পাইলাম.. :
UBMEC,NONE,10848,কিছু বুজলাম না?,0,0,0,0,0,1,False,False,,surprise,,,,,UBM-10848-af777a37,কিছু বুজলাম না?
UBMEC,NONE,10849,মুক্ত চিন্তা মুক্তভা‌বেই চল‌বে! বহতা নদীর ম‌তো। এখা‌নে বাঁধা দি‌তে গে‌লে বিজ্ঞান থে‌মে যা‌বে। ত‌বে কা‌রো বিশ্বা‌সের উপর আঘাত লাগ‌লে সেটা তা‌দেরই বিশ্বা‌ষের দূর্বলতা !,0,0,0,0,1,0,False,False,,sadness,,,,,UBM-10849-f110516d,মুক্ত চিন্তা মুক্তভাবেই চলবে! বহতা নদীর মতো। এখানে বাঁধা দিতে গেলে বিজ্ঞান থেমে যাবে। তবে কারো বিশ্বাসের উপর আঘাত লাগলে সেটা তাদেরই বিশ্বাষের দূর্বলতা !
UBMEC,NONE,10850,"তোমারে কাইটা কুত্তারে খাওয়ামু, খানকির পুলা,",1,0,0,0,0,0,False,False,,anger,,,,,UBM-10850-233dd5a7,"তোমারে কাইটা কুত্তারে খাওয়ামু, খানকির পুলা,"
UBMEC,NONE,10851,ভূতের মুখে রাম নাম ?,0,0,0,0,0,1,False,False,,surprise,,,,,UBM-10851-bee99552,ভূতের মুখে রাম নাম ?
UBMEC,NONE,10852,তাহলে এতদিনে বুঝলা বাবো,0,0,0,1,0,0,False,False,,joy,,,,,UBM-10852-9a788b01,তাহলে এতদিনে বুঝলা বাবো
UBMEC,NONE,10853,এতদিন পর এটা বুঝতে পারলেন?,0,0,0,0,0,1,False,False,,surprise,,,,,UBM-10853-c4337f44,এতদিন পর এটা বুঝতে পারলেন?
UBMEC,NONE,10854,ভাই সত্যিই ডরাইছে!হা হা হা হা হা।কথায় অাছেনা যেখানে বাগের ভয় সেখানেই রাত হয়।ইমরাইন-নার মনে এবার অন্ধকার নামতেছে মনে হয় ভাই,0,0,0,1,0,0,False,False,,joy,,,,,UBM-10854-2bd31343,ভাই সত্যিই ডরাইছে!হা হা হা হা হা।কথায় আছেনা যেখানে বাগের ভয় সেখানেই রাত হয়।ইমরাইন-নার মনে এবার অন্ধকার নামতেছে মনে হয় ভাই
UBMEC,NONE,10855,বেসম্ভব ডরাইছেন মনে হয়!,0,0,1,0,0,0,False,False,,fear,,,,,UBM-10855-785fb60c,বেসম্ভব ডরাইছেন মনে হয়!
