,comment,anger,contempt,disgust,enjoyment,fear,sadness,surprise
25523,ওরে সালা,1,0,0,0,0,0,0
25524,চুতিয়া।,1,0,1,0,0,0,0
25525,খানকির পোলারে জুতা মারা উচিত।,1,0,1,0,0,0,0
25526,"শালারে জুতা পরা দেয়া দরকার,,,,,।",1,0,1,0,0,0,0
25527,জানোয়ার একটা।,1,0,1,0,0,0,0
25528,প্রতিবন্ধী ভিসি,1,0,0,0,0,0,0
25529,অমানুষের বাচচা,1,0,1,0,0,0,0
25530,বুঝতে পারছি আগামী তে এম পি হওয়ার সপ্ন আছে।।।,1,0,0,0,0,0,0
25531,এরা হলো শিক্ষিত প্রতিবন্ধী জানোয়ার,1,0,1,0,0,0,0
25532,এই মূর্খরে ভিসি বানাইল কে???,1,0,0,0,0,0,0
25533,লজ্জা,1,0,0,0,0,0,0
25534,আসলে উনি অনেটা হিজড়ার মতই।,1,1,0,0,0,0,0
25535,ভিসি হচ্ছে নব্য রাজাকার,1,0,0,0,0,0,0
25536,এতো কেমনে নিতে পারেন স্যার?,1,1,0,0,0,0,0
25537,হেতে বলে ভিসি কথা কয় হিজরার মত,1,1,0,0,0,0,0
25538,শোভণ ণয়।,1,0,0,0,0,0,0
25539,তেল মারছে..,1,0,0,0,0,0,0
25540,এস কে সিনহা কৈ আছে জানেন ?,1,0,0,0,0,0,0
25541,পাডারফো পাডায় কয় কি,1,0,0,0,0,0,0
25542,চাকরী মুজবুত হবে আপনার এই কথার জন্য,1,0,0,0,0,0,0
25543,গাজা খোর।,1,0,0,0,0,0,0
25544,শিক্ষার আর শিক্ষক আজ কোথায়,0,0,0,0,0,1,0
25545,জুতা মার ভিসির কপালে,1,0,0,0,0,0,0
25546,সালার গালে জুতা মারো তালে তালে,1,0,0,0,0,0,0
25547,আজ্ঞাবহ' শব্দটি ঊনার সাথেই যায়।,1,0,0,0,0,0,0
25548,এই ভিসির ডি এন এ টেষ্ট করানো হুক।,1,0,0,0,0,0,0
25549,নগদে পাগল হইছে,1,0,0,0,0,0,0
25550,তিনি কি লিগের মুখপাত্র,1,0,0,0,0,0,0
25551,জ্ঞান থাকলেই জ্ঞানি হওয়া যায় না ।,0,0,0,0,0,1,0
25552,চিকন লাইনে আসা মোসাহেব জ্ঞানপাপী পদাধীকারীরা এরকমই তো বলবে!,1,1,0,0,0,0,0
25553,এই চামচা ভিসি অয় কেমনে তাও প্রাচ্যের অক্সফোর্ডের!!!!!,1,1,0,0,0,0,0
25554,হায়রে ভিসি আমার প্রিয় ঢাবির!!!!!!!,1,0,0,0,0,1,0
25555,জানুয়ােরর বাচছা েমেয়রা িক ছাএ নয়।,1,0,0,0,0,0,0
25556,বুঝা গেঝে সরকার তরে হানদায় দিছে,1,0,1,0,0,0,0
25557,উনিও কোটাদারী চালিয়ে যান।,1,0,0,0,0,0,0
25558,নাদান মূর্খ,1,0,0,0,0,0,0
25559,এই সালায় তো এক নাম্বার খাচ্ছর,1,0,0,0,0,0,0
25561,সারথের জন্য মানুশ কতটা নিচে নামতে পারে তার আদরশ উদাহারন।,1,0,0,0,0,0,0
25562,কোটা আন্দোলন যুক্তিক দাবি তবে এত রাজনীতির কারন কি ? সব কিছুতেই রাজনীতি!,1,0,0,0,0,0,0
25563,ছাগল ।।এই সরকারের পা চাটা গোলাম,1,0,1,0,0,0,0
25564,চুতিয়া... গাজা খাইছে মনে হয়...!!,1,0,1,0,0,0,0
25565,মনে হয় তিনি মানসিক ভাবে বিকার গ্রস্ত,1,0,0,0,0,0,0
25567,"রাতে বেশি খাইছে,",1,0,0,0,0,0,0
25568,ঢাবির ইতিহাসের সবচেয়ে রাবিস ভিসি।,1,0,1,0,0,0,0
25569,সালা কে জুতা মারতে হবে,1,0,0,0,0,0,0
25570,শালায় একটা অাস্ত শুয়ার,1,0,1,0,0,0,0
25571,শালা হারামির বাচ্চা,1,0,0,0,0,0,0
25572,চাটুকারিতা ছাড়েন,1,0,0,0,0,0,0
25573,ভিসির বিচি নাই। উনি হিজরা,1,0,0,0,0,0,0
25574,নির্বোধ,1,0,0,0,0,0,0
25575,গাজা খাইছে সালায়,1,1,0,0,0,0,0
25576,ও আসলে একটা -বেয়াদব।,1,0,0,0,0,0,0
25577,ছাগলে কি কয়।,1,0,0,0,0,0,0
25578,ফাজিল,1,0,0,0,0,0,0
25579,তুই তো শিক্ষক না। একটা যানোয়ার,1,0,0,0,0,0,0
25580,এইটা কি মানুষ না শয়তান ??,1,0,0,0,0,0,0
25581,ফকিন্নির বাচ্চা ।,1,0,0,0,0,0,0
25582,কানের নিচে নিচে দেয়া দরকার,1,0,0,0,0,0,0
25583,ভিসির গাজার নেশা আছে মনে হয়।,0,1,0,0,0,0,0
25584,এই লোকের কি ভাতের অভাব আছে! উনি কেন চামারের মতো কথা বলে?,1,0,0,0,0,0,0
25585,ওনাকে জঙ্গীদের পায়খানা খায়িয়ে দাও তাহলেই মাথা ঠিক হয়ে যাবে।,1,1,0,0,0,0,0
25587,"নির্বোধ কি করে ভিসি হয়!
তাও আবার ঢাবি'র!",1,0,0,0,0,1,0
25588,হালার পুতে কোটায় ভিসি হইছে তাই এমন কথা।,1,0,0,0,0,0,0
25589,এ শালাও কোটাই নিয়োগপ্রাপ্ত।। তার মুখের ভাষাই তাই বলে।।,1,0,0,0,0,0,0
25590,এ জন্য ই আজ আপনি উপাচার্য ধিক্কার আমাদের শিক্ষা গুরু ।,1,0,0,0,0,0,0
25591,"আর যে মিথ্যে জঙ্গী ভীতি ছড়ায়, তাকে কি আইনের আওতায় নেয়া উচিত নয়?",1,0,0,0,0,0,0
25592,আিম নাম েলখেত পাির মােঝ মােঝ মেন করতাম ছাএরা েকন িশখক েপটাই আজ বুঝলাম,1,0,0,0,0,0,0
25593,বড় বড় সার্টিফিকেট থাকলেই গরু কখনো মানুষ হবে না!!!,1,0,0,0,0,0,0
25594,উনি বাস্তবতায় নাই।,1,0,0,0,0,0,0
25595,তুই হারমীর চাকরি আছে বলে এই কথা বলিস,1,0,0,0,0,0,0
25596,"কথাটা সটিক বলছেন,,,,",0,0,0,1,0,0,0
25597,মনে হয় তিনি পাবনা থেকে ছাড়া পেয়ে ভিসি হইছেন,1,0,0,0,0,0,0
25598,বলদের বাচ্চা বলদ,1,0,0,0,0,0,0
25599,আমাদের রাজাকার থেকে জঙ্গিতে ফ্রি পোমোশন পাইয়ে দিলেন!,0,1,0,0,0,0,0
25600,আপনি দেশের প্রধানমন্ত্রী নন ৷ আপনি বিরোধীদলের নেতা নন ৷আপনি শিক্ষক এটা ভুলতে আমরা দিব না ৷,1,0,0,0,0,0,0
